Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3843,100611 (3843),5087,201552 (5087),"10/1/2017 - 12/31/2017, Every day, Daily Average",1448,1101,1902
3843,100611 (3843),5092,201522 (5092),"10/1/2017 - 12/31/2017, Every day, Daily Average",1314,963,1791
3843,100611 (3843),5102,201524 (5102),"10/1/2017 - 12/31/2017, Every day, Daily Average",1182,883,1582
3843,100611 (3843),5109,201531 (5109),"10/1/2017 - 12/31/2017, Every day, Daily Average",1304,973,1746
3843,100611 (3843),5114,201561 (5114),"10/1/2017 - 12/31/2017, Every day, Daily Average",1519,1125,2050
3843,100611 (3843),5121,201572 (5121),"10/1/2017 - 12/31/2017, Every day, Daily Average",1737,1335,2259
3843,100611 (3843),5129,201562 (5129),"10/1/2017 - 12/31/2017, Every day, Daily Average",1479,1090,2005
3843,100611 (3843),5130,405956 (5130),"10/1/2017 - 12/31/2017, Every day, Daily Average",2365,1923,2907
3843,100611 (3843),5134,201643 (5134),"10/1/2017 - 12/31/2017, Every day, Daily Average",1086,812,1452
3843,100611 (3843),5135,201659 (5135),"10/1/2017 - 12/31/2017, Every day, Daily Average",1217,921,1607
3843,100611 (3843),5138,201521 (5138),"10/1/2017 - 12/31/2017, Every day, Daily Average",1382,999,1911
3843,100611 (3843),5145,201413 (5145),"10/1/2017 - 12/31/2017, Every day, Daily Average",1367,1038,1798
3843,100611 (3843),5146,201532 (5146),"10/1/2017 - 12/31/2017, Every day, Daily Average",1452,1073,1964
3843,100611 (3843),5151,201412 (5151),"10/1/2017 - 12/31/2017, Every day, Daily Average",1490,1100,2016
3843,100611 (3843),5154,405832 (5154),"10/1/2017 - 12/31/2017, Every day, Daily Average",2374,1538,3662
3843,100611 (3843),5156,405821 (5156),"10/1/2017 - 12/31/2017, Every day, Daily Average",2331,1835,2961
3843,100611 (3843),5158,405831 (5158),"10/1/2017 - 12/31/2017, Every day, Daily Average",2298,1823,2896
3843,100611 (3843),5159,201581 (5159),"10/1/2017 - 12/31/2017, Every day, Daily Average",1482,1132,1939
3843,100611 (3843),5160,201644 (5160),"10/1/2017 - 12/31/2017, Every day, Daily Average",1311,954,1799
3843,100611 (3843),5161,201662 (5161),"10/1/2017 - 12/31/2017, Every day, Daily Average",1127,851,1491
3843,100611 (3843),5162,405952 (5162),"10/1/2017 - 12/31/2017, Every day, Daily Average",2305,1889,2812
3843,100611 (3843),5164,201642 (5164),"10/1/2017 - 12/31/2017, Every day, Daily Average",1430,1047,1951
3843,100611 (3843),5165,201621 (5165),"10/1/2017 - 12/31/2017, Every day, Daily Average",1389,1035,1863
3843,100611 (3843),5166,201582 (5166),"10/1/2017 - 12/31/2017, Every day, Daily Average",1441,1113,1864
3843,100611 (3843),5167,201645 (5167),"10/1/2017 - 12/31/2017, Every day, Daily Average",1366,1002,1862
3843,100611 (3843),5175,201637 (5175),"10/1/2017 - 12/31/2017, Every day, Daily Average",1441,1076,1928
3843,100611 (3843),5180,201638 (5180),"10/1/2017 - 12/31/2017, Every day, Daily Average",1496,1128,1982
3843,100611 (3843),5183,201641 (5183),"10/1/2017 - 12/31/2017, Every day, Daily Average",1536,1150,2051
3843,100611 (3843),5185,201639 (5185),"10/1/2017 - 12/31/2017, Every day, Daily Average",1681,1197,2359
3843,100611 (3843),5186,405833 (5186),"10/1/2017 - 12/31/2017, Every day, Daily Average",2416,1935,3016
3843,100611 (3843),5187,405822 (5187),"10/1/2017 - 12/31/2017, Every day, Daily Average",2345,1877,2929
3843,100611 (3843),5191,20163A (5191),"10/1/2017 - 12/31/2017, Every day, Daily Average",1355,1026,1787
3843,100611 (3843),5195,201622 (5195),"10/1/2017 - 12/31/2017, Every day, Daily Average",1391,1056,1831
3843,100611 (3843),5198,201631 (5198),"10/1/2017 - 12/31/2017, Every day, Daily Average",1505,1078,2099
3843,100611 (3843),5200,201746 (5200),"10/1/2017 - 12/31/2017, Every day, Daily Average",1617,1240,2107
3843,100611 (3843),5202,201634 (5202),"10/1/2017 - 12/31/2017, Every day, Daily Average",1362,1023,1813
3843,100611 (3843),5204,201632 (5204),"10/1/2017 - 12/31/2017, Every day, Daily Average",1580,1150,2169
3843,100611 (3843),5205,201661 (5205),"10/1/2017 - 12/31/2017, Every day, Daily Average",1655,1216,2251
3843,100611 (3843),5210,201636 (5210),"10/1/2017 - 12/31/2017, Every day, Daily Average",1377,1046,1811
3843,100611 (3843),5211,201633 (5211),"10/1/2017 - 12/31/2017, Every day, Daily Average",1433,1090,1883
3843,100611 (3843),5215,201663 (5215),"10/1/2017 - 12/31/2017, Every day, Daily Average",1669,1180,2358
3843,100611 (3843),5221,405811 (5221),"10/1/2017 - 12/31/2017, Every day, Daily Average",2423,1894,3099
3843,100611 (3843),5223,201701 (5223),"10/1/2017 - 12/31/2017, Every day, Daily Average",1255,941,1673
3843,100611 (3843),5238,201594 (5238),"10/1/2017 - 12/31/2017, Every day, Daily Average",1544,1202,1983
3843,100611 (3843),5239,201673 (5239),"10/1/2017 - 12/31/2017, Every day, Daily Average",1660,1270,2169
3843,100611 (3843),5242,201702 (5242),"10/1/2017 - 12/31/2017, Every day, Daily Average",1546,1147,2083
3843,100611 (3843),5245,201681 (5245),"10/1/2017 - 12/31/2017, Every day, Daily Average",1448,1103,1900
3843,100611 (3843),5247,201601 (5247),"10/1/2017 - 12/31/2017, Every day, Daily Average",1569,1220,2016
3843,100611 (3843),5249,405761 (5249),"10/1/2017 - 12/31/2017, Every day, Daily Average",2435,1720,3445
3843,100611 (3843),5251,201674 (5251),"10/1/2017 - 12/31/2017, Every day, Daily Average",1748,1303,2344
3843,100611 (3843),5259,201711 (5259),"10/1/2017 - 12/31/2017, Every day, Daily Average",1324,1000,1751
3843,100611 (3843),5261,201675 (5261),"10/1/2017 - 12/31/2017, Every day, Daily Average",1558,1189,2041
3843,100611 (3843),5263,201676 (5263),"10/1/2017 - 12/31/2017, Every day, Daily Average",1597,1210,2107
3843,100611 (3843),5265,201682 (5265),"10/1/2017 - 12/31/2017, Every day, Daily Average",1504,1138,1986
3843,100611 (3843),5266,201683 (5266),"10/1/2017 - 12/31/2017, Every day, Daily Average",1650,1259,2161
3843,100611 (3843),5270,201677 (5270),"10/1/2017 - 12/31/2017, Every day, Daily Average",1524,1152,2015
3843,100611 (3843),5272,405770 (5272),"10/1/2017 - 12/31/2017, Every day, Daily Average",2500,2004,3117
3843,100611 (3843),5274,201721 (5274),"10/1/2017 - 12/31/2017, Every day, Daily Average",1569,1174,2095
3843,100611 (3843),5275,201691 (5275),"10/1/2017 - 12/31/2017, Every day, Daily Average",1572,1190,2074
3843,100611 (3843),5282,201592 (5282),"10/1/2017 - 12/31/2017, Every day, Daily Average",1645,1285,2104
3843,100611 (3843),5283,201684 (5283),"10/1/2017 - 12/31/2017, Every day, Daily Average",1590,1210,2089
3843,100611 (3843),5285,201712 (5285),"10/1/2017 - 12/31/2017, Every day, Daily Average",1513,1145,1999
3843,100611 (3843),5287,201713 (5287),"10/1/2017 - 12/31/2017, Every day, Daily Average",1598,1221,2090
3843,100611 (3843),5288,201591 (5288),"10/1/2017 - 12/31/2017, Every day, Daily Average",1687,1353,2103
3843,100611 (3843),5292,201789 (5292),"10/1/2017 - 12/31/2017, Every day, Daily Average",1401,1068,1836
3843,100611 (3843),5293,201722 (5293),"10/1/2017 - 12/31/2017, Every day, Daily Average",1553,1182,2039
3843,100611 (3843),5295,201821 (5295),"10/1/2017 - 12/31/2017, Every day, Daily Average",1479,1132,1932
3843,100611 (3843),5300,201723 (5300),"10/1/2017 - 12/31/2017, Every day, Daily Average",1620,1253,2093
3843,100611 (3843),5303,201785 (5303),"10/1/2017 - 12/31/2017, Every day, Daily Average",1494,1120,1991
3843,100611 (3843),5306,201727 (5306),"10/1/2017 - 12/31/2017, Every day, Daily Average",1606,1222,2109
3843,100611 (3843),5309,405713 (5309),"10/1/2017 - 12/31/2017, Every day, Daily Average",2523,2011,3163
3843,100611 (3843),5310,201728 (5310),"10/1/2017 - 12/31/2017, Every day, Daily Average",1583,1245,2011
3843,100611 (3843),5312,201771 (5312),"10/1/2017 - 12/31/2017, Every day, Daily Average",1591,1184,2137
3843,100611 (3843),5313,201784 (5313),"10/1/2017 - 12/31/2017, Every day, Daily Average",1708,1320,2209
3843,100611 (3843),5314,201814 (5314),"10/1/2017 - 12/31/2017, Every day, Daily Average",1447,1104,1895
3843,100611 (3843),5315,201731 (5315),"10/1/2017 - 12/31/2017, Every day, Daily Average",1795,1501,2145
3843,100611 (3843),5318,201781 (5318),"10/1/2017 - 12/31/2017, Every day, Daily Average",1806,1362,2393
3843,100611 (3843),5320,201774 (5320),"10/1/2017 - 12/31/2017, Every day, Daily Average",1500,1186,1896
3843,100611 (3843),5324,201724 (5324),"10/1/2017 - 12/31/2017, Every day, Daily Average",1578,1224,2032
3843,100611 (3843),5326,201772 (5326),"10/1/2017 - 12/31/2017, Every day, Daily Average",1542,1185,2005
3843,100611 (3843),5327,201773 (5327),"10/1/2017 - 12/31/2017, Every day, Daily Average",1508,1174,1935
3843,100611 (3843),5328,201783 (5328),"10/1/2017 - 12/31/2017, Every day, Daily Average",1779,1432,2209
3843,100611 (3843),5329,201729 (5329),"10/1/2017 - 12/31/2017, Every day, Daily Average",1575,1270,1952
3843,100611 (3843),5333,201791 (5333),"10/1/2017 - 12/31/2017, Every day, Daily Average",1676,1287,2182
3843,100611 (3843),5337,405783 (5337),"10/1/2017 - 12/31/2017, Every day, Daily Average",2597,2075,3248
3843,100611 (3843),5338,405711 (5338),"10/1/2017 - 12/31/2017, Every day, Daily Average",2649,2073,3383
3843,100611 (3843),5339,201764 (5339),"10/1/2017 - 12/31/2017, Every day, Daily Average",1686,1314,2162
3843,100611 (3843),5341,201831 (5341),"10/1/2017 - 12/31/2017, Every day, Daily Average",1621,1229,2137
3843,100611 (3843),5342,201761 (5342),"10/1/2017 - 12/31/2017, Every day, Daily Average",1591,1261,2006
3843,100611 (3843),5343,201815 (5343),"10/1/2017 - 12/31/2017, Every day, Daily Average",1792,1394,2303
3843,100611 (3843),5344,201792 (5344),"10/1/2017 - 12/31/2017, Every day, Daily Average",1797,1390,2322
3843,100611 (3843),5345,201822 (5345),"10/1/2017 - 12/31/2017, Every day, Daily Average",1523,1166,1988
3843,100611 (3843),5346,201793 (5346),"10/1/2017 - 12/31/2017, Every day, Daily Average",1741,1345,2252
3843,100611 (3843),5347,201762 (5347),"10/1/2017 - 12/31/2017, Every day, Daily Average",1648,1305,2080
3843,100611 (3843),5349,201832 (5349),"10/1/2017 - 12/31/2017, Every day, Daily Average",1661,1267,2176
3843,100611 (3843),5350,201811 (5350),"10/1/2017 - 12/31/2017, Every day, Daily Average",1801,1385,2341
3843,100611 (3843),5352,201794 (5352),"10/1/2017 - 12/31/2017, Every day, Daily Average",1619,1299,2017
3843,100611 (3843),5353,201823 (5353),"10/1/2017 - 12/31/2017, Every day, Daily Average",1540,1180,2009
3843,100611 (3843),5355,201933 (5355),"10/1/2017 - 12/31/2017, Every day, Daily Average",1975,1439,2709
3843,100611 (3843),5356,201821 (5356),"10/1/2017 - 12/31/2017, Every day, Daily Average",2164,1576,2969
3843,100611 (3843),5357,201833 (5357),"10/1/2017 - 12/31/2017, Every day, Daily Average",1875,1429,2459
3843,100611 (3843),5358,201812 (5358),"10/1/2017 - 12/31/2017, Every day, Daily Average",1659,1289,2134
3843,100611 (3843),5359,201955 (5359),"10/1/2017 - 12/31/2017, Every day, Daily Average",1871,1426,2454
3843,100611 (3843),5362,201801 (5362),"10/1/2017 - 12/31/2017, Every day, Daily Average",1715,1360,2162
3843,100611 (3843),5363,201931 (5363),"10/1/2017 - 12/31/2017, Every day, Daily Average",1562,1196,2039
3843,100611 (3843),5364,201932 (5364),"10/1/2017 - 12/31/2017, Every day, Daily Average",2060,1465,2895
3843,100611 (3843),5369,201813 (5369),"10/1/2017 - 12/31/2017, Every day, Daily Average",1775,1361,2313
3843,100611 (3843),5370,201951 (5370),"10/1/2017 - 12/31/2017, Every day, Daily Average",1867,1445,2411
3843,100611 (3843),5371,201802 (5371),"10/1/2017 - 12/31/2017, Every day, Daily Average",1717,1372,2148
3843,100611 (3843),5372,201834 (5372),"10/1/2017 - 12/31/2017, Every day, Daily Average",1720,1285,2300
3843,100611 (3843),5373,405793 (5373),"10/1/2017 - 12/31/2017, Every day, Daily Average",2692,2130,3401
3843,100611 (3843),5374,201803 (5374),"10/1/2017 - 12/31/2017, Every day, Daily Average",1694,1410,2035
3843,100611 (3843),5375,405700 (5375),"10/1/2017 - 12/31/2017, Every day, Daily Average",2712,2149,3421
3843,100611 (3843),5377,201941 (5377),"10/1/2017 - 12/31/2017, Every day, Daily Average",1840,1392,2431
3843,100611 (3843),5378,201837 (5378),"10/1/2017 - 12/31/2017, Every day, Daily Average",1826,1416,2353
3843,100611 (3843),5379,201835 (5379),"10/1/2017 - 12/31/2017, Every day, Daily Average",1827,1375,2426
3843,100611 (3843),5380,201841 (5380),"10/1/2017 - 12/31/2017, Every day, Daily Average",1720,1368,2161
3843,100611 (3843),5381,201763 (5381),"10/1/2017 - 12/31/2017, Every day, Daily Average",1714,1394,2107
3843,100611 (3843),5382,201934 (5382),"10/1/2017 - 12/31/2017, Every day, Daily Average",1589,1219,2069
3843,100611 (3843),5385,201936 (5385),"10/1/2017 - 12/31/2017, Every day, Daily Average",1793,1355,2371
3843,100611 (3843),5386,201861 (5386),"10/1/2017 - 12/31/2017, Every day, Daily Average",1901,1433,2521
3843,100611 (3843),5387,201836 (5387),"10/1/2017 - 12/31/2017, Every day, Daily Average",1806,1400,2328
3843,100611 (3843),5391,201954 (5391),"10/1/2017 - 12/31/2017, Every day, Daily Average",1941,1460,2580
3843,100611 (3843),5397,201961 (5397),"10/1/2017 - 12/31/2017, Every day, Daily Average",1928,1496,2484
3843,100611 (3843),5403,201843 (5403),"10/1/2017 - 12/31/2017, Every day, Daily Average",1890,1484,2406
3843,100611 (3843),5406,201939 (5406),"10/1/2017 - 12/31/2017, Every day, Daily Average",1639,1254,2141
3843,100611 (3843),5412,201911 (5412),"10/1/2017 - 12/31/2017, Every day, Daily Average",1995,1556,2557
3843,100611 (3843),5413,201922 (5413),"10/1/2017 - 12/31/2017, Every day, Daily Average",1778,1345,2349
3843,100611 (3843),5415,405701 (5415),"10/1/2017 - 12/31/2017, Every day, Daily Average",2729,2180,3414
3843,100611 (3843),5417,201923 (5417),"10/1/2017 - 12/31/2017, Every day, Daily Average",1767,1369,2280
3843,100611 (3843),5419,201953 (5419),"10/1/2017 - 12/31/2017, Every day, Daily Average",1979,1484,2638
3843,100611 (3843),5422,201952 (5422),"10/1/2017 - 12/31/2017, Every day, Daily Average",2012,1483,2728
3843,100611 (3843),5428,201912 (5428),"10/1/2017 - 12/31/2017, Every day, Daily Average",1740,1343,2253
3843,100611 (3843),5429,201914 (5429),"10/1/2017 - 12/31/2017, Every day, Daily Average",1748,1405,2173
3843,100611 (3843),5431,202091 (5431),"10/1/2017 - 12/31/2017, Every day, Daily Average",2073,1715,2505
3843,100611 (3843),5435,201863 (5435),"10/1/2017 - 12/31/2017, Every day, Daily Average",1788,1403,2278
3843,100611 (3843),5438,201913 (5438),"10/1/2017 - 12/31/2017, Every day, Daily Average",1779,1373,2303
3843,100611 (3843),5439,202001 (5439),"10/1/2017 - 12/31/2017, Every day, Daily Average",1689,1283,2222
3843,100611 (3843),5444,202011 (5444),"10/1/2017 - 12/31/2017, Every day, Daily Average",1862,1428,2426
3843,100611 (3843),5446,405651 (5446),"10/1/2017 - 12/31/2017, Every day, Daily Average",2771,2226,3448
3843,100611 (3843),5449,202012 (5449),"10/1/2017 - 12/31/2017, Every day, Daily Average",2001,1523,2627
3843,100611 (3843),5455,201891 (5455),"10/1/2017 - 12/31/2017, Every day, Daily Average",1906,1460,2486
3843,100611 (3843),5456,201901 (5456),"10/1/2017 - 12/31/2017, Every day, Daily Average",1916,1471,2494
3843,100611 (3843),5460,202002 (5460),"10/1/2017 - 12/31/2017, Every day, Daily Average",1732,1320,2272
3843,100611 (3843),5469,201892 (5469),"10/1/2017 - 12/31/2017, Every day, Daily Average",1939,1515,2481
3843,100611 (3843),5471,201902 (5471),"10/1/2017 - 12/31/2017, Every day, Daily Average",1810,1455,2250
3843,100611 (3843),5474,201903 (5474),"10/1/2017 - 12/31/2017, Every day, Daily Average",1796,1467,2197
3843,100611 (3843),5477,202109 (5477),"10/1/2017 - 12/31/2017, Every day, Daily Average",2030,1577,2611
3843,100611 (3843),5478,405582 (5478),"10/1/2017 - 12/31/2017, Every day, Daily Average",2825,2269,3516
3843,100611 (3843),5479,202021 (5479),"10/1/2017 - 12/31/2017, Every day, Daily Average",1753,1342,2289
3843,100611 (3843),5481,201904 (5481),"10/1/2017 - 12/31/2017, Every day, Daily Average",1794,1494,2153
3843,100611 (3843),5484,202024 (5484),"10/1/2017 - 12/31/2017, Every day, Daily Average",1815,1430,2303
3843,100611 (3843),5486,202031 (5486),"10/1/2017 - 12/31/2017, Every day, Daily Average",1907,1498,2427
3843,100611 (3843),5489,202093 (5489),"10/1/2017 - 12/31/2017, Every day, Daily Average",2128,1607,2816
3843,100611 (3843),5491,201882 (5491),"10/1/2017 - 12/31/2017, Every day, Daily Average",2006,1597,2518
3843,100611 (3843),5506,405575 (5506),"10/1/2017 - 12/31/2017, Every day, Daily Average",2839,2282,3531
3843,100611 (3843),5509,202047 (5509),"10/1/2017 - 12/31/2017, Every day, Daily Average",1924,1554,2381
3843,100611 (3843),5510,202025 (5510),"10/1/2017 - 12/31/2017, Every day, Daily Average",1913,1491,2453
3843,100611 (3843),5518,405560 (5518),"10/1/2017 - 12/31/2017, Every day, Daily Average",2860,2258,3621
3843,100611 (3843),5522,202082 (5522),"10/1/2017 - 12/31/2017, Every day, Daily Average",1807,1387,2353
3843,100611 (3843),5524,202026 (5524),"10/1/2017 - 12/31/2017, Every day, Daily Average",1775,1356,2321
3843,100611 (3843),5526,201871 (5526),"10/1/2017 - 12/31/2017, Every day, Daily Average",1827,1437,2321
3843,100611 (3843),5532,201884 (5532),"10/1/2017 - 12/31/2017, Every day, Daily Average",2027,1586,2590
3843,100611 (3843),5539,202081 (5539),"10/1/2017 - 12/31/2017, Every day, Daily Average",1784,1366,2328
3843,100611 (3843),5541,202094 (5541),"10/1/2017 - 12/31/2017, Every day, Daily Average",2130,1623,2793
3843,100611 (3843),5544,405574 (5544),"10/1/2017 - 12/31/2017, Every day, Daily Average",2912,2345,3615
3843,100611 (3843),5545,202072 (5545),"10/1/2017 - 12/31/2017, Every day, Daily Average",1858,1483,2327
3843,100611 (3843),5547,405431 (5547),"10/1/2017 - 12/31/2017, Every day, Daily Average",3081,2479,3828
3843,100611 (3843),5552,201872 (5552),"10/1/2017 - 12/31/2017, Every day, Daily Average",1905,1507,2407
3843,100611 (3843),5553,202111 (5553),"10/1/2017 - 12/31/2017, Every day, Daily Average",1840,1415,2391
3843,100611 (3843),5563,202073 (5563),"10/1/2017 - 12/31/2017, Every day, Daily Average",1866,1501,2319
3843,100611 (3843),5573,405423 (5573),"10/1/2017 - 12/31/2017, Every day, Daily Average",3009,2421,3739
3843,100611 (3843),5577,202055 (5577),"10/1/2017 - 12/31/2017, Every day, Daily Average",2038,1705,2435
3843,100611 (3843),5578,202076 (5578),"10/1/2017 - 12/31/2017, Every day, Daily Average",1971,1493,2601
3843,100611 (3843),5584,202078 (5584),"10/1/2017 - 12/31/2017, Every day, Daily Average",2034,1683,2456
3843,100611 (3843),5586,202113 (5586),"10/1/2017 - 12/31/2017, Every day, Daily Average",1890,1463,2440
3843,100611 (3843),5599,202061 (5599),"10/1/2017 - 12/31/2017, Every day, Daily Average",1975,1574,2477
3843,100611 (3843),5600,201752 (5600),"10/1/2017 - 12/31/2017, Every day, Daily Average",2083,1662,2610
3843,100611 (3843),5602,202115 (5602),"10/1/2017 - 12/31/2017, Every day, Daily Average",2026,1564,2624
3843,100611 (3843),5604,202122 (5604),"10/1/2017 - 12/31/2017, Every day, Daily Average",1930,1532,2430
3843,100611 (3843),5609,202114 (5609),"10/1/2017 - 12/31/2017, Every day, Daily Average",1906,1475,2462
3843,100611 (3843),5616,202329 (5616),"10/1/2017 - 12/31/2017, Every day, Daily Average",2499,1856,3363
3843,100611 (3843),5620,202123 (5620),"10/1/2017 - 12/31/2017, Every day, Daily Average",2036,1623,2552
3843,100611 (3843),5626,202151 (5626),"10/1/2017 - 12/31/2017, Every day, Daily Average",2060,1675,2533
3843,100611 (3843),5635,202125 (5635),"10/1/2017 - 12/31/2017, Every day, Daily Average",2009,1617,2495
3843,100611 (3843),5639,202181 (5639),"10/1/2017 - 12/31/2017, Every day, Daily Average",2071,1625,2638
3843,100611 (3843),5640,202199 (5640),"10/1/2017 - 12/31/2017, Every day, Daily Average",2041,1615,2578
3843,100611 (3843),5641,20219A (5641),"10/1/2017 - 12/31/2017, Every day, Daily Average",2017,1591,2556
3843,100611 (3843),5644,202145 (5644),"10/1/2017 - 12/31/2017, Every day, Daily Average",2102,1675,2636
3843,100611 (3843),5659,202175 (5659),"10/1/2017 - 12/31/2017, Every day, Daily Average",2135,1665,2736
3843,100611 (3843),5665,202193 (5665),"10/1/2017 - 12/31/2017, Every day, Daily Average",2264,1775,2887
3843,100611 (3843),5666,202198 (5666),"10/1/2017 - 12/31/2017, Every day, Daily Average",2181,1709,2782
3843,100611 (3843),5669,202194 (5669),"10/1/2017 - 12/31/2017, Every day, Daily Average",2198,1683,2869
3843,100611 (3843),5671,202171 (5671),"10/1/2017 - 12/31/2017, Every day, Daily Average",2317,1830,2933
3843,100611 (3843),5673,202173 (5673),"10/1/2017 - 12/31/2017, Every day, Daily Average",2277,1870,2771
3843,100611 (3843),5674,202323 (5674),"10/1/2017 - 12/31/2017, Every day, Daily Average",2183,1699,2804
3843,100611 (3843),5679,202311 (5679),"10/1/2017 - 12/31/2017, Every day, Daily Average",2231,1771,2810
3843,100611 (3843),5687,202195 (5687),"10/1/2017 - 12/31/2017, Every day, Daily Average",2167,1730,2714
3843,100611 (3843),5693,202196 (5693),"10/1/2017 - 12/31/2017, Every day, Daily Average",2169,1738,2705
3843,100611 (3843),5701,202321 (5701),"10/1/2017 - 12/31/2017, Every day, Daily Average",2675,2099,3408
3843,100611 (3843),5704,202322 (5704),"10/1/2017 - 12/31/2017, Every day, Daily Average",2359,1772,3140
3843,100611 (3843),5708,202335 (5708),"10/1/2017 - 12/31/2017, Every day, Daily Average",2189,1716,2790
3843,100611 (3843),5711,302751 (5711),"10/1/2017 - 12/31/2017, Every day, Daily Average",2427,1898,3103
3843,100611 (3843),5712,202301 (5712),"10/1/2017 - 12/31/2017, Every day, Daily Average",2190,1784,2687
3843,100611 (3843),5716,202292 (5716),"10/1/2017 - 12/31/2017, Every day, Daily Average",2300,1832,2887
3843,100611 (3843),5718,202334 (5718),"10/1/2017 - 12/31/2017, Every day, Daily Average",2228,1747,2841
3843,100611 (3843),5721,202302 (5721),"10/1/2017 - 12/31/2017, Every day, Daily Average",2189,1812,2644
3843,100611 (3843),5723,202293 (5723),"10/1/2017 - 12/31/2017, Every day, Daily Average",2155,1753,2648
3843,100611 (3843),5725,202307 (5725),"10/1/2017 - 12/31/2017, Every day, Daily Average",2359,1877,2964
3843,100611 (3843),5726,202229 (5726),"10/1/2017 - 12/31/2017, Every day, Daily Average",2188,1742,2747
3843,100611 (3843),5727,202393 (5727),"10/1/2017 - 12/31/2017, Every day, Daily Average",2539,2077,3102
3843,100611 (3843),5732,202308 (5732),"10/1/2017 - 12/31/2017, Every day, Daily Average",2408,1917,3023
3843,100611 (3843),5734,202332 (5734),"10/1/2017 - 12/31/2017, Every day, Daily Average",2301,1875,2823
3843,100611 (3843),5735,202331 (5735),"10/1/2017 - 12/31/2017, Every day, Daily Average",2402,1915,3011
3843,100611 (3843),5739,202304 (5739),"10/1/2017 - 12/31/2017, Every day, Daily Average",2450,1937,3097
3843,100611 (3843),5742,202376 (5742),"10/1/2017 - 12/31/2017, Every day, Daily Average",2293,1788,2939
3843,100611 (3843),5743,202371 (5743),"10/1/2017 - 12/31/2017, Every day, Daily Average",2272,1778,2902
3843,100611 (3843),5745,202275 (5745),"10/1/2017 - 12/31/2017, Every day, Daily Average",2368,1999,2804
3843,100611 (3843),5746,202207 (5746),"10/1/2017 - 12/31/2017, Every day, Daily Average",2216,1819,2698
3843,100611 (3843),5752,303151 (5752),"10/1/2017 - 12/31/2017, Every day, Daily Average",3197,2454,4164
3843,100611 (3843),5753,202247 (5753),"10/1/2017 - 12/31/2017, Every day, Daily Average",2259,1802,2830
3843,100611 (3843),5754,202381 (5754),"10/1/2017 - 12/31/2017, Every day, Daily Average",2299,1794,2945
3843,100611 (3843),5755,202274 (5755),"10/1/2017 - 12/31/2017, Every day, Daily Average",2507,1995,3149
3843,100611 (3843),5756,202206 (5756),"10/1/2017 - 12/31/2017, Every day, Daily Average",2232,1846,2697
3843,100611 (3843),5758,302753 (5758),"10/1/2017 - 12/31/2017, Every day, Daily Average",2709,2092,3507
3843,100611 (3843),5760,202341 (5760),"10/1/2017 - 12/31/2017, Every day, Daily Average",2536,2015,3190
3843,100611 (3843),5765,202375 (5765),"10/1/2017 - 12/31/2017, Every day, Daily Average",2420,1977,2961
3843,100611 (3843),5768,202372 (5768),"10/1/2017 - 12/31/2017, Every day, Daily Average",2377,1934,2920
3843,100611 (3843),5770,202234 (5770),"10/1/2017 - 12/31/2017, Every day, Daily Average",2316,1923,2788
3843,100611 (3843),5773,202382 (5773),"10/1/2017 - 12/31/2017, Every day, Daily Average",2354,1830,3026
3843,100611 (3843),5774,202271 (5774),"10/1/2017 - 12/31/2017, Every day, Daily Average",2567,2055,3206
3843,100611 (3843),5784,302462 (5784),"10/1/2017 - 12/31/2017, Every day, Daily Average",2466,1991,3052
3843,100611 (3843),5785,202414 (5785),"10/1/2017 - 12/31/2017, Every day, Daily Average",2411,1864,3117
3843,100611 (3843),5786,302464 (5786),"10/1/2017 - 12/31/2017, Every day, Daily Average",2511,2031,3103
3843,100611 (3843),5787,302461 (5787),"10/1/2017 - 12/31/2017, Every day, Daily Average",2550,2088,3113
3843,100611 (3843),5788,202282 (5788),"10/1/2017 - 12/31/2017, Every day, Daily Average",2317,1987,2700
3843,100611 (3843),5789,202345 (5789),"10/1/2017 - 12/31/2017, Every day, Daily Average",2556,2042,3198
3843,100611 (3843),5790,202353 (5790),"10/1/2017 - 12/31/2017, Every day, Daily Average",2705,2146,3408
3843,100611 (3843),5792,202241 (5792),"10/1/2017 - 12/31/2017, Every day, Daily Average",2368,1894,2960
3843,100611 (3843),5794,202344 (5794),"10/1/2017 - 12/31/2017, Every day, Daily Average",2540,2036,3167
3843,100611 (3843),5795,302470 (5795),"10/1/2017 - 12/31/2017, Every day, Daily Average",2356,1889,2938
3843,100611 (3843),5797,302451 (5797),"10/1/2017 - 12/31/2017, Every day, Daily Average",2756,2206,3441
3843,100611 (3843),5798,202351 (5798),"10/1/2017 - 12/31/2017, Every day, Daily Average",2933,2272,3785
3843,100611 (3843),5799,202273 (5799),"10/1/2017 - 12/31/2017, Every day, Daily Average",2437,2094,2835
3843,100611 (3843),5800,302452 (5800),"10/1/2017 - 12/31/2017, Every day, Daily Average",2668,2162,3290
3843,100611 (3843),5801,202352 (5801),"10/1/2017 - 12/31/2017, Every day, Daily Average",2800,2182,3591
3843,100611 (3843),5802,302752 (5802),"10/1/2017 - 12/31/2017, Every day, Daily Average",2607,2011,3379
3843,100611 (3843),5803,202283 (5803),"10/1/2017 - 12/31/2017, Every day, Daily Average",2383,2037,2787
