,ID,ModifiedTMC,TOD,YEAR,CHAMP_LINK_COUNT,PHF,ALPHA,BETA,FT2,LANES,DISTANCE,CAPACITY,FFS,INRIX_SPEED,SPEED_20TH,FF_TIME,INRIX_TIME,INRIX_VOL,CHAMP_PCE,CHAMP_VOL,TNC_VOL,TNC_PUDO
378,105+10714_AM,105+10714,AM,2016,5,0.348,0.6,3.5,2,2.642857143,0.28,6834.975369,23.29,13.29513399,10.634,0.721339631,1.26362021,7289.836924,2224.039689,1878.493664,273.6281686,3.700714286
379,105+10715_AM,105+10715,AM,2016,2,0.348,0.6,3.5,2,3,0.1,7758.62069,23.01,12.58283124,9.206,0.260756193,0.476840219,8508.483709,2753.092895,2326.69466,370.35313,4.59
380,105+10716_AM,105+10716,AM,2016,1,0.348,0.6,3.5,2,3,0.12,7758.62069,27.78,18.81432584,15.79,0.259179266,0.382687111,7264.350948,2747.42871,2327.20194,366.43792,6.88
381,105+10717_AM,105+10717,AM,2016,5,0.348,0.6,3.5,2,3,0.17,7758.62069,28.46,19.71280505,14.818,0.358397751,0.517430167,7117.822086,2951.36122,2477.211515,381.9612051,2.414682353
382,105+10718_AM,105+10718,AM,2016,6,0.348,0.6,3.5,2,3,0.16,7758.62069,23.91,14.60279673,11.79,0.401505646,0.657408316,7893.676996,3863.919008,3327.320686,411.1590975,3.1
383,105+10719_AM,105+10719,AM,2016,2,0.348,0.6,3.5,2,3,0.17,7758.62069,25.93,13.64677763,10.77,0.393366757,0.747429194,8711.795023,3420.664712,2865.483052,468.9837,8.175882353
384,105+10720_AM,105+10720,AM,2016,2,0.348,0.6,3.5,2,3,0.17,7758.62069,23.11,11.92028609,8,0.441367373,0.855684161,8817.022809,3229.877565,2637.21684,458.55113,15.11
385,105+10721_AM,105+10721,AM,2016,2,0.348,0.6,3.5,2,4,0.17,10344.82759,23,15.36030423,12.26,0.443478261,0.664049347,9804.934218,3240.064224,2595.774605,518.4085018,16.05823529
386,105+10722_AM,105+10722,AM,2016,1,0.348,0.6,3.5,2,4,0.09,9770.114943,24.62,13.62416079,10,0.219333875,0.396354688,10633.8456,1936.29382,1545.18256,362.19353,36.96
387,105+10723_AM,105+10723,AM,2016,3,0.348,0.6,3.5,2,2.941176471,0.17,7183.908046,25.35,9.285356234,7,0.402366864,1.098503896,9722.251343,1942.546341,1613.125164,322.8343371,14.67823529
388,105+10724_AM,105+10724,AM,2016,2,0.348,0.6,3.5,2,2,0.07,4885.057471,20.25,7.086933896,4.23,0.207407407,0.592639929,6746.573077,1555.03772,1233.45491,318.8848429,14.75285714
389,105+10725_AM,105+10725,AM,2016,5,0.348,0.6,3.5,2,2.777777778,0.27,6784.802043,19.63,8.008177419,6.32,0.825267448,2.022932204,8732.410138,1241.999656,951.8172852,219.6769422,22.3262963
390,105+10727_AM,105+10727,AM,2016,5,0.348,0.6,3.5,2,1.571428571,0.49,4289.819376,31.2,18.47953704,10.78,0.942307692,1.590948948,4461.540983,2980.398725,2801.019132,155.55724,2.42877551
391,105+11251_AM,105+11251,AM,2016,6,0.348,0.6,8.5,4,1,0.4,862.0689655,17.05,12.96760383,11,1.407624633,1.850765979,799.0787091,161.2846745,112.7133248,19.0263665,1.762
392,105+11403_AM,105+11403,AM,2016,2,0.348,0.6,3.5,3,2,0.1,4022.988506,23.68,13.36341033,7.37,0.253378378,0.448987186,4323.398324,2683.127392,2468.786844,180.78468,2.146
393,105+14179_AM,105+14179,AM,2016,3,0.348,0.6,3.5,2,2,0.65,5459.770115,37.87,29.6574958,24.15,1.029838923,1.315013252,4377.524723,672.5632317,625.7256185,163.5183045,4.147230769
394,105+14180_AM,105+14180,AM,2016,3,0.348,0.6,3.5,2,3,0.22,8189.655172,37.89,30.49544554,26,0.34837688,0.432851521,6321.853244,806.9615464,748.7038182,62.55012545,2.426363636
395,105+14181_AM,105+14181,AM,2016,3,0.348,0.6,3.5,3,2,0.7,4597.701149,40.79,31.60950943,27.878,1.029664133,1.328714072,3736.898282,532.4366931,480.1163734,104.809535,4.142428571
396,105+14186_AM,105+14186,AM,2016,1,0.348,0.6,3.5,2,3,0.16,8189.655172,37.87,25.60888614,19.824,0.253498812,0.374869877,7678.248851,390.21365,347.98486,77.34801,5.48
397,105+14187_AM,105+14187,AM,2016,1,0.348,0.6,3.5,2,3,0.03,8189.655172,35.4,24.95884712,17,0.050847458,0.072118716,7387.797013,610.87634,553.06051,13.61963,0.28
398,105+14188_AM,105+14188,AM,2016,3,0.348,0.6,3.5,2,3,0.37,8189.655172,31.85,19.87505976,15.458,0.697017268,1.116977774,8199.432688,2144.96849,2015.548193,99.46755243,6.394054054
399,105+14189_AM,105+14189,AM,2016,2,0.348,0.6,3.5,2,3,0.26,8189.655172,32.43,17.89934109,14,0.481036078,0.871540462,8928.511219,3114.65198,2945.977115,106.24601,5.9
400,105+14190_AM,105+14190,AM,2016,3,0.348,0.6,3.5,2,3,0.39,8189.655172,32.93,20.21484112,16.59,0.710598239,1.157565368,8300.854825,3136.37313,2971.531823,36.33078,0.343333333
401,105+14191_AM,105+14191,AM,2016,3,0.348,0.6,3.5,2,3,0.39,8189.655172,31.54,20.55329457,17.19,0.741915029,1.138503607,7923.785254,3081.89372,2909.814247,107.24634,2.95
402,105+14192_AM,105+14192,AM,2016,4,0.348,0.6,3.5,2,3,0.52,8189.655172,32.6,23.34202454,21.19,0.957055215,1.336644983,7276.150753,2959.65326,2809.713325,96.1770075,1.9425
403,105+14193_AM,105+14193,AM,2016,1,0.348,0.6,3.5,2,3,0.13,8189.655172,34.71,22.76064024,18.18,0.224719101,0.342696862,7883.094517,2240.72974,2128.85922,87.4262,1.05
404,105+14196_AM,105+14196,AM,2016,2,0.348,0.6,8.5,4,1,0.26,1005.747126,18.62,13.909,12.152,0.837808808,1.121575958,940.3142754,2.86321,2.67071,1.32775,0.32
405,105+14197_AM,105+14197,AM,2016,3,0.348,0.6,8.5,4,1,0.39,1005.747126,19.46,12.13637037,9.492,1.202466598,1.928088818,1006.424745,373.3255367,355.3349067,11.40957667,2.453333333
406,105+14198_AM,105+14198,AM,2016,3,0.348,0.6,8.5,4,1,0.39,1005.747126,25.15,17.90314286,15.93,0.930417495,1.307033083,960.2388905,140.3057933,129.63522,7.891823333,0.556666667
407,105+14199_AM,105+14199,AM,2016,4,0.348,0.6,8.5,4,1,0.52,1005.747126,19.66,14.26,12,1.586978637,2.187938289,952.7388115,134.2973425,126.800615,3.060235,0.425
408,105+14200_AM,105+14200,AM,2016,2,0.348,0.6,8.5,4,1,0.26,1005.747126,19.47,14.014,8.456,0.801232666,1.113172542,955.8507699,45.652845,42.51928,2.96655,0.45
409,105+14202_AM,105+14202,AM,2016,2,0.348,0.6,8.5,4,1,0.26,1005.747126,22.1,12.81818182,9,0.705882353,1.217021277,1028.241944,0,0,0.895,0.24
410,105+14203_AM,105+14203,AM,2016,3,0.348,0.6,8.5,4,1,0.39,1005.747126,22.73,17.76272727,16,1.029476463,1.317365269,919.3560835,18.21356667,17.31680667,2.056123333,0.396666667
411,105+14204_AM,105+14204,AM,2016,3,0.348,0.6,8.5,4,1,0.39,1005.747126,22.93,15.38551724,12.6,1.020497165,1.520910843,982.1525126,26.25278333,24.39781667,4.72944,0.273333333
412,105+14205_AM,105+14205,AM,2016,4,0.348,0.6,8.5,4,1,0.52,1005.747126,19.94,17.01804878,16,1.564694082,1.833347665,868.0820861,9.589125,8.979765,2.16089,0.3875
413,105+14206_AM,105+14206,AM,2016,2,0.348,0.6,8.5,4,1,0.26,1005.747126,21.75,11.25,10,0.717241379,1.386666667,1059.408781,2.13844,2.07148,1.00091,0.265
414,105+14208_AM,105+14208,AM,2016,2,0.348,0.6,8.5,4,1,0.34,1005.747126,29.24,15.07842105,12,0.697674419,1.352926804,1060.189392,0.152082353,0.128618824,2.866705882,0.145882353
415,105+14209_AM,105+14209,AM,2016,2,0.348,0.6,8.5,4,1,0.4,1005.747126,32.11,24.59763158,22,0.747430707,0.975703694,928.9379858,744.2069488,708.5294713,21.34042375,0.1675
416,105+14210_AM,105+14210,AM,2016,3,0.348,0.6,8.5,4,1,0.86,1005.747126,29,23.39970588,22,1.779310345,2.205155922,902.6718128,160.6309784,153.2225206,7.435784767,0.295930233
417,105+14211_AM,105+14211,AM,2016,4,0.348,0.6,8.5,4,1.142857143,0.84,1149.425287,23.9,18.57515873,16.08,2.108786611,2.713301175,1053.761344,178.2397987,169.2345096,17.29607774,0.035238095
418,105+14213_AM,105+14213,AM,2016,1,0.348,0.6,3.5,2,3,0.08,8189.655172,26.28,14.87350649,9.76,0.182648402,0.322721478,8784.543522,4286.90625,4025.08358,189.79913,2.73
419,105+14215_AM,105+14215,AM,2016,7,0.348,0.6,3.5,3,2,0.42,4597.701149,20.44,12.17531915,9,1.232876712,2.069760939,4762.702432,347.28732,317.5117686,7.933421429,0.225714286
420,105+14216_AM,105+14216,AM,2016,4,0.348,0.6,3.5,3,2,0.24,4597.701149,22.18,14.55830645,12.776,0.649233544,0.989126039,4422.047643,732.789445,682.0953075,17.637745,0.375
421,105+14217_AM,105+14217,AM,2016,8,0.348,0.6,3.5,3,2,0.48,4597.701149,19.64,16.98561497,16,1.466395112,1.695552386,3130.450573,1426.340363,1342.93483,30.44953125,0.65875
422,105+14218_AM,105+14218,AM,2016,4,0.348,0.6,3.5,3,2,0.24,4597.701149,19.62,15.49354167,13.986,0.733944954,0.929419516,3645.543735,2094.00418,1984.288555,39.5849475,0.41
423,105+14219_AM,105+14219,AM,2016,5,0.348,0.6,3.5,3,2,0.3,4597.701149,17.7,12.52116279,10,1.016949153,1.437566167,4134.087792,2479.553906,2348.807732,47.49869,0.536
424,105+14220_AM,105+14220,AM,2016,5,0.348,0.6,3.5,3,1.8,0.3,4137.931034,17.02,11.34319088,9,1.057579318,1.586855073,3928.927802,2046.172778,1935.21702,46.126486,0.83
425,105+14221_AM,105+14221,AM,2016,8,0.348,0.6,3.5,3,1,0.36,2298.850575,24.7,18.18383686,12.44,0.874493927,1.187868114,1984.061263,1418.472355,1349.524282,36.97313194,0.353888889
426,105+14223_AM,105+14223,AM,2016,8,0.348,0.6,3.5,3,1,0.47,2298.850575,18.9,12.91301075,11.544,1.492063492,2.183843918,2135.596661,332.1274126,292.3407609,5.698768298,0.242340426
427,105+14224_AM,105+14224,AM,2016,6,0.348,0.6,3.5,3,1,0.3,2298.850575,20.29,12.73440994,10,0.88713652,1.413493054,2291.509641,781.603031,716.146103,12.182151,0.143
428,105+14225_AM,105+14225,AM,2016,8,0.348,0.6,3.5,3,1,0.48,2298.850575,17.11,13.08912791,12,1.683226184,2.200299379,1898.635884,755.15609,683.8300213,17.94373,0.465
429,105+14226_AM,105+14226,AM,2016,4,0.348,0.6,3.5,3,1,0.24,2298.850575,17.77,12.95872,11,0.81035453,1.111220861,2004.25429,1277.709288,1186.670225,26.712455,0.6975
430,105+14227_AM,105+14227,AM,2016,6,0.348,0.6,8.5,4,1,0.36,2083.333333,19.3,11.30333333,9,1.119170984,1.910940725,2124.10779,1214.220123,1150.769653,25.65385167,0.616666667
431,105+14229_AM,105+14229,AM,2016,8,0.348,0.6,8.5,4,1,0.48,2011.494253,19.42,10.60090909,9,1.483007209,2.716748135,2090.337345,136.9413725,91.89642625,2.37586,0.305
432,105+14230_AM,105+14230,AM,2016,5,0.348,0.6,8.5,4,1,0.27,2011.494253,19.37,13.39578947,10,0.836344863,1.209335219,1942.501048,325.4742378,269.3106211,4.595628889,0.093333333
433,105+14231_AM,105+14231,AM,2016,10,0.348,0.6,8.5,4,1,0.51,2011.494253,19.24,13.02493151,10,1.59043659,2.349340569,1958.011215,577.5448582,508.0572035,10.21572588,0.202352941
434,105+14232_AM,105+14232,AM,2016,4,0.348,0.6,8.5,4,1,0.24,2011.494253,21.96,15.17233333,14.304,0.655737705,0.949095942,1943.214677,618.72435,548.8656725,11.8146525,0.2075
435,105+14233_AM,105+14233,AM,2016,5,0.348,0.6,8.5,4,1,0.3,2011.494253,17.71,11.70254054,9,1.016374929,1.538127549,1974.91914,847.681116,766.145652,16.261782,0.272
436,105+14234_AM,105+14234,AM,2016,10,0.348,0.6,8.5,4,1,0.6,2011.494253,18.44,13.63228782,12,1.952277657,2.640789313,1889.591936,1015.134234,962.164626,41.129867,0.796
437,105+14235_AM,105+14235,AM,2016,2,0.348,0.6,8.5,4,1,0.12,2011.494253,20,11.49575916,9.57,0.36,0.626317923,2061.666439,1241.321595,1142.912385,68.996205,1.455
438,105+14236_AM,105+14236,AM,2016,2,0.348,0.6,3.5,3,1,0.12,2155.172414,16.74,11.82455516,9,0.430107527,0.608902399,1940.648181,1418.60266,1309.587865,99.580615,1.955
439,105+14238_AM,105+14238,AM,2016,9,0.348,0.6,8.5,4,1,0.51,2011.494253,16.42,13.9033871,13,1.863580999,2.200902542,1746.98326,108.47975,84.60663706,2.977519412,0.154705882
440,105+14239_AM,105+14239,AM,2016,4,0.348,0.6,8.5,4,1,0.24,2011.494253,19.41,13.85596154,11,0.741885626,1.039263855,1918.268952,143.9454975,111.7080675,4.06872,0.1975
441,105+14240_AM,105+14240,AM,2016,5,0.348,0.6,8.5,4,1,0.3,2011.494253,19.16,10.63193548,7.696,0.939457203,1.693012531,2081.385613,248.857108,209.254816,11.148046,0.442
442,105+14241_AM,105+14241,AM,2016,4,0.348,0.6,8.5,4,1,0.24,1005.747126,16.63,11.6969697,11,0.865904991,1.231088083,964.8854586,90.197985,71.38857,3.01324,0.1275
443,105+14242_AM,105+14242,AM,2016,4,0.348,0.6,8.5,4,1,0.24,1005.747126,17.03,14.90021277,13,0.845566647,0.966429153,849.5594993,327.00628,293.087975,11.72196,0.1275
444,105+14244_AM,105+14244,AM,2016,14,0.348,0.6,3.5,2,2,0.84,5459.770115,28.96,24.20857143,21.968,1.740331492,2.081907235,3967.512445,870.1554957,810.2544021,24.31894714,0.687142857
445,105+14245_AM,105+14245,AM,2016,6,0.348,0.6,3.5,2,2,0.36,5459.770115,33.68,26.37083527,22.59,0.641330166,0.819086684,4378.684716,739.5032767,677.92752,19.6537,0.781666667
446,105+14246_AM,105+14246,AM,2016,5,0.348,0.6,3.5,2,2,0.3,5459.770115,31.78,17.07985075,11,0.566393958,1.053873378,6052.599064,2071.12622,1958.134518,51.002006,0.616
447,105+14247_AM,105+14247,AM,2016,6,0.348,0.6,3.5,2,2,0.36,5459.770115,33.31,24.36755344,20,0.648453918,0.886424649,4744.302883,1852.556843,1754.429662,52.153125,0.411666667
448,105+14248_AM,105+14248,AM,2016,6,0.348,0.6,3.5,2,2,0.33,5459.770115,28.99,19.00608611,14,0.682994136,1.041771561,5256.25376,2220.151989,2105.436342,61.33354182,0.514545455
449,105+14249_AM,105+14249,AM,2016,6,0.348,0.6,3.5,2,2,0.33,5459.770115,31.62,22.54277087,18.162,0.626185958,0.878330358,4871.774109,3175.028895,3005.421688,93.02723182,0.849090909
450,105+14250_AM,105+14250,AM,2016,10,0.348,0.6,3.5,2,2,0.63,5459.770115,29.24,18.46707355,14.03,1.292749658,2.046886308,5416.068839,2718.490467,2527.058843,101.63046,1.254761905
451,105+14251_AM,105+14251,AM,2016,8,0.348,0.6,3.5,2,2,0.44,5459.770115,20.78,13.18270349,10.5,1.270452358,2.002624122,5397.284511,1469.027243,1314.952823,68.8721975,2.265227273
452,105+14252_AM,105+14252,AM,2016,5,0.348,0.6,3.5,3,1,0.45,2097.701149,19.74,14.23465035,12.31,1.367781155,1.896779994,1850.351112,730.356036,659.318818,50.50818,2.606
453,105+14253_AM,105+14253,AM,2016,4,0.348,0.6,8.5,4,1,0.36,1724.137931,20.12,13.73902326,12,1.073558648,1.572164163,1672.966739,197.151685,182.7141175,18.87265,1.2775
454,105+14254_AM,105+14254,AM,2016,1,0.348,0.6,8.5,4,1,0.1,1724.137931,25.65,19.31155844,17,0.233918129,0.310694759,1606.016912,110.75011,102.65816,21.97575,2.87
455,105+14255_AM,105+14255,AM,2016,3,0.348,0.6,8.5,4,1,0.36,1724.137931,21.38,13.84875,10,1.010289991,1.559707555,1704.311966,31.7040175,25.814065,21.20787,3.4
456,105+14258_AM,105+14258,AM,2016,14,0.348,0.6,8.5,4,1,0.84,1005.747126,17.33,14.42083333,13,2.908251587,3.494943658,884.7037306,172.1930293,138.9650736,8.079386429,0.833571429
457,105+14259_AM,105+14259,AM,2016,6,0.348,0.6,8.5,4,1,0.36,1005.747126,22.75,13.4560274,11,0.949450549,1.605228598,1022.541518,153.554155,110.8334633,7.72939,0.845
458,105+14260_AM,105+14260,AM,2016,5,0.348,0.6,8.5,4,1,0.3,1005.747126,22.7,13.61651515,12,0.792951542,1.321924134,1018.367931,167.868848,130.40749,7.320986,0.446
459,105+14261_AM,105+14261,AM,2016,6,0.348,0.6,8.5,4,1,0.36,2011.494253,19.49,12.8675,9,1.108260646,1.678647756,1975.516866,168.437195,131.7236383,8.011846667,0.321666667
460,105+14262_AM,105+14262,AM,2016,6,0.348,0.6,8.5,4,1,0.33,1998.432602,19.13,11.89242857,9,1.035023523,1.664924862,2001.776162,221.1734017,180.9499789,9.164788045,0.32450303
461,105+14263_AM,105+14263,AM,2016,8,0.348,0.6,8.5,4,1.066666667,0.45,1992.337165,17.86,12.49458763,10.28,1.511758119,2.160935663,1915.456262,294.8944693,251.9337067,13.64365467,0.535333333
462,105+14264_AM,105+14264,AM,2016,4,0.348,0.6,8.5,4,1,0.24,1867.816092,17.51,11.3475,9,0.822387207,1.269001983,1846.038019,345.9759525,296.8896975,15.838365,0.6275
463,105+14266_AM,105+14266,AM,2016,2,0.348,0.6,8.5,4,1,0.26,1005.747126,16.9,15.05058824,13,0.923076923,1.036504338,834.5813394,121.79717,115.996305,5.46295,1.04
464,105+14267_AM,105+14267,AM,2016,2,0.348,0.6,8.5,4,1,0.26,1005.747126,17.27,9.525655738,7,0.903300521,1.637682531,1042.34378,121.32101,107.55713,10.307875,5.77
465,105+14268_AM,105+14268,AM,2016,3,0.348,0.6,8.5,4,1,0.26,1005.747126,21.64,11.805625,9,0.720887246,1.321403992,1045.33207,118.965305,89.759255,4.990451538,0.749615385
466,105+14269_AM,105+14269,AM,2016,1,0.348,0.6,8.5,4,1,0.22,1005.747126,22.24,8,8,0.59352518,1.65,1143.009474,0,0,1.02,0.2
467,105+14271_AM,105+14271,AM,2016,2,0.348,0.6,3.5,3,2,0.26,4597.701149,31.7,17.85996622,14,0.492113565,0.873461899,4946.352929,1968.592225,1838.31553,55.29982,3.36
468,105+14272_AM,105+14272,AM,2016,2,0.348,0.6,3.5,3,2,0.26,4597.701149,30.38,14.04970085,10.596,0.513495721,1.110343926,5553.809396,1728.017575,1612.37836,56.68358,1.605
469,105+14273_AM,105+14273,AM,2016,2,0.348,0.6,3.5,3,2,0.26,4597.701149,27.12,14.74053476,10,0.575221239,1.058306246,5061.342288,899.3844,828.383265,36.877285,1.585
470,105+14274_AM,105+14274,AM,2016,2,0.348,0.6,3.5,3,1,0.12996,2298.850575,25.62,17.37626087,14,0.304355972,0.448750169,2149.674211,620.23096,566.23632,16.78366848,0.59323638
471,105+14275_AM,105+14275,AM,2016,2,0.348,0.6,3.5,3,1,0.13,2298.850575,25.35,18.9676,17.826,0.307692308,0.411227567,1948.700691,215.9567,186.42165,7.335326923,0.220906154
472,105+14277_AM,105+14277,AM,2016,3,0.348,0.6,8.5,4,1,0.49,2011.494253,28.03,25.69615385,24.386,1.048876204,1.144140099,1610.847493,118.5365743,114.2648143,12.18512571,0.815714286
473,105+14278_AM,105+14278,AM,2016,5,0.348,0.6,8.5,4,1,0.65,2011.494253,28.01,23.78655589,22.09,1.392359871,1.639581627,1743.031122,56.84586938,54.82739954,7.670765385,0.164769231
474,105+14279_AM,105+14279,AM,2016,5,0.348,0.6,8.5,4,3.445745348,0.57396,17590.23617,24.27,21.54629108,20.59,1.418936959,1.598307564,14645.34286,61.65433447,55.25558632,3.616901909,0.060282947
475,105+14281_AM,105+14281,AM,2016,11,0.348,0.6,8.5,4,1,0.33114,2011.494253,22.15,15.47013605,14,0.896993228,1.28430674,1935.127778,61.33745854,39.49331094,25.34801815,0.835992632
476,105+14283_AM,105+14283,AM,2016,5,0.348,0.6,8.5,4,1,0.3,2011.494253,22.31,12.65915966,9.316,0.806813088,1.421895329,2068.974554,248.578944,193.667762,12.283278,0.446
477,105+14284_AM,105+14284,AM,2016,6,0.348,0.6,8.5,4,1,0.36,2011.494253,22.45,13.27820339,10.742,0.962138085,1.626726099,2045.099973,526.71372,448.74325,33.61440667,0.861666667
478,105+14285_AM,105+14285,AM,2016,6,0.348,0.6,8.5,4,1.090909091,0.33,2220.480669,22.36,14.1052,11.036,0.885509839,1.403737629,2213.979481,848.1953236,752.5468173,45.23463091,0.82
479,105+14286_AM,105+14286,AM,2016,8,0.348,0.6,3.5,3,2,0.45,4310.344828,24.69,14.09475728,11.884,1.093560146,1.915605885,4597.100855,1962.476969,1777.65533,99.27540267,1.144
480,105+14287_AM,105+14287,AM,2016,5,0.348,0.6,3.5,3,2,0.3,4310.344828,24.33,16.13317029,13.1,0.739827374,1.115713755,4110.326158,2026.303858,1789.61643,116.72551,1.458
481,105+14288_AM,105+14288,AM,2016,11,0.348,0.6,3.5,3,2,0.7,4310.344828,23.99,12.50012618,10.1,1.750729471,3.359966082,4869.00786,2321.471828,2033.910708,191.17314,6.487857143
482,105+14289_AM,105+14289,AM,2016,4,0.348,0.6,3.5,2,2,0.35,5238.095238,21,15.41574171,12.544,1,1.362243893,4534.809564,2335.844623,2041.169406,228.33027,4.725142857
483,105+14290_AM,105+14290,AM,2016,4,0.348,0.6,3.5,2,2,0.36,5172.413793,23.62,17.02907317,13.988,0.914479255,1.268419002,4563.462323,2453.835328,2158.209328,286.3573725,6.405
484,105+14291_AM,105+14291,AM,2016,8,0.348,0.6,3.5,2,2,0.64,5172.413793,21.43,13.6600289,11.448,1.791880541,2.811121431,5094.122847,2558.869521,2309.156294,269.2444664,4.81046875
485,105+14292_AM,105+14292,AM,2016,2,0.348,0.6,3.5,3,2,0.18,3735.632184,19.31,12.89210526,9.702,0.559295702,0.837721984,3541.585075,1568.799195,1335.6216,232.17949,4.695
486,105+14293_AM,105+14293,AM,2016,1,0.348,0.6,3.5,3,2,0.09,3735.632184,19.64,9.724733096,5.508,0.274949084,0.555285163,4346.674299,2315.18604,1988.49191,311.71984,7.65
487,105+14294_AM,105+14294,AM,2016,5,0.348,0.6,3.5,3,2,0.29,3735.632184,17.02,10.3498752,8,1.022326675,1.681179693,3812.719454,2185.467182,1881.345926,289.7005345,9.213448276
488,105+14295_AM,105+14295,AM,2016,5,0.348,0.6,3.5,3,2,0.19,3735.632184,14.56,9.79916318,7.78,0.782967033,1.163364646,3517.032731,1356.618362,1115.537404,253.6527984,10.38157895
489,105+14296_AM,105+14296,AM,2016,4,0.348,0.6,3.5,3,2,0.17,3735.632184,16.42,9.84254065,7,0.621193666,1.036317793,3852.436179,1281.981111,1034.150354,260.2390788,19.52235294
490,105+14297_AM,105+14297,AM,2016,2,0.348,0.6,3.5,3,2,0.09,3735.632184,18.15,8.647559913,5.524,0.297520661,0.624453609,4440.655209,1772.08704,1398.45425,335.1359933,32.54333333
491,105+14298_AM,105+14298,AM,2016,3,0.348,0.6,3.5,3,2,0.15,3735.632184,15.03,8.936356589,6.32,0.598802395,1.007121852,3874.716277,1578.565105,1224.667969,320.226286,40.632
492,105+14299_AM,105+14299,AM,2016,3,0.348,0.6,8.5,4,1.333333333,0.21,2107.279693,14.8,8.132981221,5,0.851351351,1.549247399,2186.084603,761.78996,532.2296633,221.1204667,39.59333333
493,105+14301_AM,105+14301,AM,2016,2,0.348,0.6,3.5,3,2,0.14,4310.344828,19.67,8.785917526,6.078,0.427046263,0.956075444,5302.371398,1401.51788,1290.757615,78.10507,2.065
494,105+14302_AM,105+14302,AM,2016,1,0.348,0.6,3.5,2,3,0.06,8189.655172,22.33,8.600407407,6,0.161218092,0.418584822,10831.54929,2872.56372,2631.94866,230.50166,3.31
495,105+14303_AM,105+14303,AM,2016,3,0.348,0.6,3.5,2,2,0.2,5459.770115,23.72,17.87819444,14.874,0.505902192,0.67120872,4589.510962,3172.892442,2885.708333,250.8706805,4.8815
496,105+14304_AM,105+14304,AM,2016,3,0.348,0.6,3.5,2,2,0.2,5459.770115,26.84,19.95378215,15.82,0.44709389,0.601389747,4661.728846,3158.553319,2862.209761,249.068566,3.0925
497,105+14305_AM,105+14305,AM,2016,2,0.348,0.6,3.5,2,2,0.18,5459.770115,23.37,17.16663717,12.87,0.462130937,0.629127295,4723.429261,3309.62549,2961.24569,329.9710533,4.415555556
498,105+14306_AM,105+14306,AM,2016,1,0.348,0.6,3.5,2,2,0.19,5459.770115,25.2,18.92652614,16.14,0.452380952,0.602329234,4608.310852,2928.92456,2619.53385,354.54927,5.69
499,105+14308_AM,105+14308,AM,2016,4,0.348,0.6,3.5,3,1,0.2,2155.172414,23.26,14.78870588,10.674,0.515907137,0.811430026,2126.816966,1487.251995,1393.259641,85.332258,0.8075
500,105+14309_AM,105+14309,AM,2016,2,0.348,0.6,3.5,3,1,0.22,2155.172414,22.95,13.58726496,11,0.575163399,0.971497946,2242.120771,1092.818922,1007.19113,71.87208091,3.939545455
501,105+14310_AM,105+14310,AM,2016,4,0.348,0.6,3.5,3,1,0.3,2155.172414,20.73,12.59455414,10,0.868306802,1.42918914,2201.093007,639.946037,555.2917013,49.13557533,1.713666667
502,105+14311_AM,105+14311,AM,2016,8,0.348,0.6,8.5,4,1,0.62,1946.607341,19.74,13.1906044,11,1.88449848,2.820189196,1903.732994,377.1457411,351.4639058,32.93182629,0.985806452
503,105+14312_AM,105+14312,AM,2016,5,0.348,0.6,8.5,4,1,0.47,1840.303253,29.09,22.38864078,22,0.969405294,1.259567308,1695.735414,246.7752479,227.1620264,15.72736043,0.524893617
504,105+14314_AM,105+14314,AM,2016,4,0.348,0.6,3.5,3,1,0.22,2155.172414,20.66,15.3355618,12,0.638915779,0.860744469,1843.328907,1477.297698,1366.157112,88.35230273,1.216363636
505,105+14315_AM,105+14315,AM,2016,5,0.348,0.6,3.5,3,1.382352941,0.34,2979.208925,23.95,12.77939891,10.78,0.85177453,1.596319213,3317.347155,1435.47278,1307.553975,106.2813891,2.811470588
506,105+14316_AM,105+14316,AM,2016,2,0.348,0.6,3.5,3,2,0.14,4310.344828,23.19,10.65239544,6,0.362225097,0.78855503,5225.364583,1657.459655,1523.988555,112.879855,3.25
507,105+14317_AM,105+14317,AM,2016,2,0.348,0.6,3.5,3,2,0.2,4310.344828,20.22,11.73294695,8,0.59347181,1.022760952,4546.860221,2784.842578,2581.557338,160.871863,7.047
508,105+14318_AM,105+14318,AM,2016,5,0.348,0.6,3.5,2,1,0.19,2729.885057,21.49,15.56517442,12,0.530479293,0.732404257,2397.059094,2044.127718,1920.166959,66.38328,1.090526316
509,105+14319_AM,105+14319,AM,2016,3,0.348,0.6,3.5,3,1.666666667,0.27,3591.954023,23,13.54297945,11,0.704347826,1.196191729,3751.078548,1881.020392,1765.413183,79.12416037,1.581851852
510,105+14321_AM,105+14321,AM,2016,4,0.348,0.6,3.5,3,1.178571429,0.28,2540.024631,18.98,11.81361905,10,0.885142255,1.422087502,2548.000743,1536.521045,1424.675051,62.56744429,0.573928571
511,105+14322_AM,105+14322,AM,2016,7,0.348,0.6,3.5,3,1,0.44,2135.579937,22.32,15.60407507,12.854,1.182795699,1.691865739,1942.191235,1380.556152,1288.882132,70.94294477,1.248636364
512,105+14324_AM,105+14324,AM,2016,1,0.348,0.6,8.5,4,1,0.12,1724.137931,21.89,12.67771028,7.584,0.328917314,0.567925898,1763.426493,688.32465,640.38899,61.6089,1.72
